"Id","season","team1","team2","team1seed","team2seed","fgm.x","fga.x","fgm3.x","fga3.x","fta.x","or.x","dr.x","ast.x","to.x","stl.x","blk.x","pf.x","n.x","fgm.y","fga.y","fgm3.y","fga3.y","fta.y","or.y","dr.y","ast.y","to.y","stl.y","blk.y","pf.y","n.y","Pred","ada"
"2016_1122_1201",2016,1122,1201,16,14,844,1837,205,588,855,366,818,425,480,228,91,582,33,836,1942,201,586,740,366,819,418,340,261,119,712,32,0.32128641575351,0.345345491017176
"2016_1122_1211",2016,1122,1211,16,11,844,1837,205,588,855,366,818,425,480,228,91,582,33,896,1846,249,662,662,335,925,444,363,160,96,563,32,0.174888626514644,0.118785213928556
"2016_1122_1214",2016,1122,1214,16,16,844,1837,205,588,855,366,818,425,480,228,91,582,33,772,1847,198,641,775,422,817,368,416,157,110,614,30,0.576938820101543,0.265699808051425
"2016_1122_1218",2016,1122,1218,16,13,844,1837,205,588,855,366,818,425,480,228,91,582,33,778,1694,220,671,784,313,808,469,395,232,117,614,30,0.445348358424061,0.401266910401013
"2016_1122_1221",2016,1122,1221,16,16,844,1837,205,588,855,366,818,425,480,228,91,582,33,737,1785,236,721,644,269,725,459,362,213,83,555,33,0.628622726910922,0.526229186277135
"2016_1122_1231",2016,1122,1231,16,5,844,1837,205,588,855,366,818,425,480,228,91,582,33,934,1864,316,762,621,385,811,511,437,222,127,582,32,0.0719018987130359,0.110633617040097
"2016_1122_1233",2016,1122,1233,16,13,844,1837,205,588,855,366,818,425,480,228,91,582,33,888,1947,320,860,633,339,842,539,409,242,132,622,32,0.369779161264812,0.397671926501775
"2016_1122_1234",2016,1122,1234,16,7,844,1837,205,588,855,366,818,425,480,228,91,582,33,855,1898,255,667,634,369,821,496,323,211,150,504,31,0.175124659571838,0.124893235577424
"2016_1122_1235",2016,1122,1235,16,4,844,1837,205,588,855,366,818,425,480,228,91,582,33,998,1990,265,697,507,291,863,529,370,197,135,497,32,0.0736704574237752,0.0871529879225643
"2016_1122_1242",2016,1122,1242,16,1,844,1837,205,588,855,366,818,425,480,228,91,582,33,929,1901,268,635,742,348,884,510,414,223,132,624,33,0.0637068027033741,0.0579309221648174
"2016_1122_1246",2016,1122,1246,16,4,844,1837,205,588,855,366,818,425,480,228,91,582,33,971,2029,236,637,777,438,874,490,374,191,192,696,34,0.0381712008400578,0.058415252497968
"2016_1122_1268",2016,1122,1268,16,5,844,1837,205,588,855,366,818,425,480,228,91,582,33,848,1747,248,660,622,295,837,450,411,184,172,532,32,0.111878921853108,0.107150955862667
"2016_1122_1274",2016,1122,1274,16,3,844,1837,205,588,855,366,818,425,480,228,91,582,33,837,1756,219,599,702,310,802,410,341,194,116,530,32,0.0706659150428751,0.078320939803084
"2016_1122_1276",2016,1122,1276,16,11,844,1837,205,588,855,366,818,425,480,228,91,582,33,871,1874,320,833,533,260,797,494,321,179,69,517,33,0.248542597686428,0.167548122374734
"2016_1122_1277",2016,1122,1277,16,2,844,1837,205,588,855,366,818,425,480,228,91,582,33,979,2024,310,715,608,418,1005,699,401,150,175,649,34,0.0774297244141385,0.0860146414877695
"2016_1122_1292",2016,1122,1292,16,15,844,1837,205,588,855,366,818,425,480,228,91,582,33,803,1789,248,638,639,318,823,404,370,194,108,634,31,0.419888534404794,0.423359811368092
"2016_1122_1314",2016,1122,1314,16,1,844,1837,205,588,855,366,818,425,480,228,91,582,33,1047,2187,183,583,705,477,916,616,371,234,149,609,34,0.028753306194657,0.0691805016248785
"2016_1122_1320",2016,1122,1320,16,11,844,1837,205,588,855,366,818,425,480,228,91,582,33,771,1697,267,718,557,177,803,391,320,191,87,506,33,0.287318955567643,0.261558174924083
"2016_1122_1323",2016,1122,1323,16,6,844,1837,205,588,855,366,818,425,480,228,91,582,33,869,1844,235,637,612,349,805,431,311,179,125,496,32,0.0783027964802367,0.107709568684964
"2016_1122_1328",2016,1122,1328,16,2,844,1837,205,588,855,366,818,425,480,228,91,582,33,884,1928,334,784,647,343,899,465,415,221,168,538,32,0.113600383880031,0.0870460306143277
"2016_1122_1332",2016,1122,1332,16,1,844,1837,205,588,855,366,818,425,480,228,91,582,33,901,1943,231,659,782,388,792,450,375,251,192,595,33,0.0428867621074168,0.0511159043141505
"2016_1122_1333",2016,1122,1333,16,7,844,1837,205,588,855,366,818,425,480,228,91,582,33,759,1727,205,550,642,317,719,401,346,220,98,607,30,0.22915792965379,0.138628128247181
"2016_1122_1338",2016,1122,1338,16,10,844,1837,205,588,855,366,818,425,480,228,91,582,33,827,1801,195,555,660,392,774,520,362,156,107,542,31,0.275155336078537,0.144284489670077
"2016_1122_1344",2016,1122,1344,16,9,844,1837,205,588,855,366,818,425,480,228,91,582,33,833,1974,234,729,744,385,822,525,380,219,119,558,33,0.33371246548073,0.0939141833540691
"2016_1122_1345",2016,1122,1345,16,5,844,1837,205,588,855,366,818,425,480,228,91,582,33,934,1980,259,703,695,395,993,598,406,145,158,584,34,0.122665741212448,0.0877612620757042
"2016_1122_1355",2016,1122,1355,16,12,844,1837,205,588,855,366,818,425,480,228,91,582,33,791,1768,235,650,718,346,817,350,364,143,66,619,31,0.302056291845394,0.226406620975452
"2016_1122_1371",2016,1122,1371,16,6,844,1837,205,588,855,366,818,425,480,228,91,582,33,872,1937,202,573,787,425,896,447,457,240,154,616,33,0.138805116394499,0.102122603356254
"2016_1122_1372",2016,1122,1372,16,14,844,1837,205,588,855,366,818,425,480,228,91,582,33,796,1636,223,595,554,309,637,514,352,234,92,586,28,0.395629934572536,0.363463547645008
"2016_1122_1380",2016,1122,1380,16,16,844,1837,205,588,855,366,818,425,480,228,91,582,33,780,1789,182,528,692,315,783,320,351,228,103,612,31,0.409674550220091,0.434523855335552
"2016_1122_1386",2016,1122,1386,16,8,844,1837,205,588,855,366,818,425,480,228,91,582,33,926,2038,238,728,769,345,967,514,344,175,115,545,34,0.184823941501067,0.098311372756642
"2016_1122_1392",2016,1122,1392,16,13,844,1837,205,588,855,366,818,425,480,228,91,582,33,843,1768,194,517,574,355,795,489,350,177,138,487,30,0.300495176444874,0.286037913796112
"2016_1122_1393",2016,1122,1393,16,10,844,1837,205,588,855,366,818,425,480,228,91,582,33,766,1796,280,776,637,378,759,450,388,259,130,530,32,0.25307215986401,0.18169011709459
"2016_1122_1396",2016,1122,1396,16,10,844,1837,205,588,855,366,818,425,480,228,91,582,33,792,1957,251,739,529,358,818,433,293,171,100,516,32,0.295903423578551,0.128866730508569
"2016_1122_1400",2016,1122,1400,16,6,844,1837,205,588,855,366,818,425,480,228,91,582,33,789,1828,223,658,725,352,753,367,332,165,140,664,32,0.130535479099545,0.0976617320547647
"2016_1122_1401",2016,1122,1401,16,3,844,1837,205,588,855,366,818,425,480,228,91,582,33,906,2016,261,745,755,436,886,574,401,235,128,615,34,0.0901239233866594,0.0776469858647839
"2016_1122_1403",2016,1122,1403,16,8,844,1837,205,588,855,366,818,425,480,228,91,582,33,760,1700,178,517,732,320,739,404,371,182,130,573,31,0.258161428083905,0.27792273372502
"2016_1122_1409",2016,1122,1409,16,11,844,1837,205,588,855,366,818,425,480,228,91,582,33,796,1793,216,656,717,313,773,425,335,211,83,549,31,0.321809404073864,0.194350433316114
"2016_1122_1421",2016,1122,1421,16,15,844,1837,205,588,855,366,818,425,480,228,91,582,33,803,1783,173,537,756,358,789,372,408,286,100,548,31,0.366531562993479,0.309584441997802
"2016_1122_1423",2016,1122,1423,16,13,844,1837,205,588,855,366,818,425,480,228,91,582,33,835,1835,209,613,658,355,762,397,343,207,125,716,30,0.243785965734745,0.274204897918321
"2016_1122_1425",2016,1122,1425,16,8,844,1837,205,588,855,366,818,425,480,228,91,582,33,954,2085,260,675,737,396,906,491,403,209,180,576,33,0.179704601302319,0.122443527030591
"2016_1122_1428",2016,1122,1428,16,3,844,1837,205,588,855,366,818,425,480,228,91,582,33,886,1831,248,688,703,314,902,504,401,174,139,517,33,0.0968778376587252,0.0869577840926093
"2016_1122_1433",2016,1122,1433,16,10,844,1837,205,588,855,366,818,425,480,228,91,582,33,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.117690361264164,0.106431828829809
"2016_1122_1435",2016,1122,1435,16,11,844,1837,205,588,855,366,818,425,480,228,91,582,33,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.344415920246247,0.125862859644661
"2016_1122_1437",2016,1122,1437,16,2,844,1837,205,588,855,366,818,425,480,228,91,582,33,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.0701729419390247,0.100127051914396
"2016_1122_1438",2016,1122,1438,16,1,844,1837,205,588,855,366,818,425,480,228,91,582,33,849,1743,198,489,565,296,756,473,310,181,97,540,33,0.0425186905051304,0.109035227446642
"2016_1122_1451",2016,1122,1451,16,15,844,1837,205,588,855,366,818,425,480,228,91,582,33,773,1634,248,688,762,260,882,403,426,145,103,561,31,0.542020874129309,0.444591283184951
"2016_1122_1452",2016,1122,1452,16,3,844,1837,205,588,855,366,818,425,480,228,91,582,33,927,2050,206,627,945,541,791,502,476,338,86,795,34,0.0499166857146385,0.0585637105402246
"2016_1122_1453",2016,1122,1453,16,14,844,1837,205,588,855,366,818,425,480,228,91,582,33,957,2154,234,668,910,424,850,458,399,306,152,654,33,0.319211048740349,0.376419980131551
"2016_1122_1455",2016,1122,1455,16,11,844,1837,205,588,855,366,818,425,480,228,91,582,33,777,1795,227,691,679,360,802,444,305,225,111,627,31,0.23099755215518,0.129359629711115
"2016_1122_1458",2016,1122,1458,16,7,844,1837,205,588,855,366,818,425,480,228,91,582,33,751,1748,211,590,694,366,751,371,351,188,102,542,32,0.170055091546246,0.0771718601115023
"2016_1122_1462",2016,1122,1462,16,2,844,1837,205,588,855,366,818,425,480,228,91,582,33,876,1938,243,672,832,418,894,524,408,234,98,646,32,0.11961786481228,0.0655078660582388
"2016_1122_1463",2016,1122,1463,16,12,844,1837,205,588,855,366,818,425,480,228,91,582,33,707,1513,173,466,636,364,724,407,364,151,122,485,27,0.397101348575395,0.497194255998966
"2016_1124_1138",2016,1124,1138,5,14,858,1852,198,530,726,434,743,547,410,247,127,621,32,852,1962,243,725,819,399,882,414,456,222,115,702,33,0.823354823370098,0.891742785983074
"2016_1124_1139",2016,1124,1139,5,9,858,1852,198,530,726,434,743,547,410,247,127,621,32,868,1864,220,569,741,354,775,445,317,210,104,617,31,0.607275765558815,0.317293688686345
"2016_1124_1143",2016,1124,1143,5,4,858,1852,198,530,726,434,743,547,410,247,127,621,32,867,1881,233,632,780,374,945,428,403,136,159,682,33,0.440639162417444,0.481281520353017
"2016_1124_1151",2016,1124,1151,5,12,858,1852,198,530,726,434,743,547,410,247,127,621,32,803,1782,239,662,748,350,784,447,390,235,152,558,32,0.759747084686693,0.492795539726619
"2016_1124_1153",2016,1124,1153,5,9,858,1852,198,530,726,434,743,547,410,247,127,621,32,823,1925,242,701,645,432,828,495,354,254,186,500,32,0.620793729815007,0.439687692681726
"2016_1124_1160",2016,1124,1160,5,8,858,1852,198,530,726,434,743,547,410,247,127,621,32,805,1911,241,619,764,419,935,431,431,166,161,599,32,0.781215736134686,0.647837451630109
"2016_1124_1163",2016,1124,1163,5,9,858,1852,198,530,726,434,743,547,410,247,127,621,32,900,1959,239,660,581,322,920,471,378,194,171,612,34,0.541439780519298,0.313538843528565
"2016_1124_1167",2016,1124,1167,5,15,858,1852,198,530,726,434,743,547,410,247,127,621,32,751,1682,157,454,648,356,746,434,360,224,147,623,29,0.851830022747402,0.819983276935807
"2016_1124_1173",2016,1124,1173,5,7,858,1852,198,530,726,434,743,547,410,247,127,621,32,818,1780,215,620,730,317,920,470,418,189,142,610,32,0.68079075239575,0.629569319135622
"2016_1124_1181",2016,1124,1181,5,4,858,1852,198,530,726,434,743,547,410,247,127,621,32,905,1972,306,791,792,404,795,445,326,211,138,549,33,0.336949258257649,0.451309293114604
"2016_1124_1192",2016,1124,1192,5,16,858,1852,198,530,726,434,743,547,410,247,127,621,32,858,1880,225,617,631,327,700,437,403,228,78,669,31,0.861705875798594,0.886327495944912
"2016_1124_1195",2016,1124,1195,5,16,858,1852,198,530,726,434,743,547,410,247,127,621,32,818,1742,147,425,634,332,811,374,348,178,117,569,29,0.82425226357838,0.823712528925337
"2016_1124_1201",2016,1124,1201,5,14,858,1852,198,530,726,434,743,547,410,247,127,621,32,836,1942,201,586,740,366,819,418,340,261,119,712,32,0.773463469784806,0.784026193987105
"2016_1124_1211",2016,1124,1211,5,11,858,1852,198,530,726,434,743,547,410,247,127,621,32,896,1846,249,662,662,335,925,444,363,160,96,563,32,0.604552250658624,0.41973659090722
"2016_1124_1214",2016,1124,1214,5,16,858,1852,198,530,726,434,743,547,410,247,127,621,32,772,1847,198,641,775,422,817,368,416,157,110,614,30,0.907715758179497,0.876049766359488
"2016_1124_1218",2016,1124,1218,5,13,858,1852,198,530,726,434,743,547,410,247,127,621,32,778,1694,220,671,784,313,808,469,395,232,117,614,30,0.852752564335384,0.819051251369576
"2016_1124_1221",2016,1124,1221,5,16,858,1852,198,530,726,434,743,547,410,247,127,621,32,737,1785,236,721,644,269,725,459,362,213,83,555,33,0.924292495504388,0.849173406334454
"2016_1124_1231",2016,1124,1231,5,5,858,1852,198,530,726,434,743,547,410,247,127,621,32,934,1864,316,762,621,385,811,511,437,222,127,582,32,0.358473372966305,0.572771276247192
"2016_1124_1233",2016,1124,1233,5,13,858,1852,198,530,726,434,743,547,410,247,127,621,32,888,1947,320,860,633,339,842,539,409,242,132,622,32,0.808868414443335,0.827805815983116
"2016_1124_1234",2016,1124,1234,5,7,858,1852,198,530,726,434,743,547,410,247,127,621,32,855,1898,255,667,634,369,821,496,323,211,150,504,31,0.60494301644294,0.252163330406468
"2016_1124_1235",2016,1124,1235,5,4,858,1852,198,530,726,434,743,547,410,247,127,621,32,998,1990,265,697,507,291,863,529,370,197,135,497,32,0.364522196239795,0.329223625923933
"2016_1124_1242",2016,1124,1242,5,1,858,1852,198,530,726,434,743,547,410,247,127,621,32,929,1901,268,635,742,348,884,510,414,223,132,624,33,0.329201479401392,0.177176905794462
"2016_1124_1246",2016,1124,1246,5,4,858,1852,198,530,726,434,743,547,410,247,127,621,32,971,2029,236,637,777,438,874,490,374,191,192,696,34,0.222541496790212,0.202006787881329
"2016_1124_1268",2016,1124,1268,5,5,858,1852,198,530,726,434,743,547,410,247,127,621,32,848,1747,248,660,622,295,837,450,411,184,172,532,32,0.476055232663024,0.452071785308513
"2016_1124_1274",2016,1124,1274,5,3,858,1852,198,530,726,434,743,547,410,247,127,621,32,837,1756,219,599,702,310,802,410,341,194,116,530,32,0.354191228155837,0.379976109456766
"2016_1124_1276",2016,1124,1276,5,11,858,1852,198,530,726,434,743,547,410,247,127,621,32,871,1874,320,833,533,260,797,494,321,179,69,517,33,0.704628782946471,0.618260651174865
"2016_1124_1277",2016,1124,1277,5,2,858,1852,198,530,726,434,743,547,410,247,127,621,32,979,2024,310,715,608,418,1005,699,401,150,175,649,34,0.377081499711773,0.489216048309867
"2016_1124_1292",2016,1124,1292,5,15,858,1852,198,530,726,434,743,547,410,247,127,621,32,803,1789,248,638,639,318,823,404,370,194,108,634,31,0.839243146859985,0.849752173382102
"2016_1124_1314",2016,1124,1314,5,1,858,1852,198,530,726,434,743,547,410,247,127,621,32,1047,2187,183,583,705,477,916,616,371,234,149,609,34,0.175956099285466,0.195781689255803
"2016_1124_1320",2016,1124,1320,5,11,858,1852,198,530,726,434,743,547,410,247,127,621,32,771,1697,267,718,557,177,803,391,320,191,87,506,33,0.74410166317058,0.558376818718432
"2016_1124_1323",2016,1124,1323,5,6,858,1852,198,530,726,434,743,547,410,247,127,621,32,869,1844,235,637,612,349,805,431,311,179,125,496,32,0.379941866613933,0.224634839615151
"2016_1124_1328",2016,1124,1328,5,2,858,1852,198,530,726,434,743,547,410,247,127,621,32,884,1928,334,784,647,343,899,465,415,221,168,538,32,0.480349492452078,0.545546117471912
"2016_1124_1332",2016,1124,1332,5,1,858,1852,198,530,726,434,743,547,410,247,127,621,32,901,1943,231,659,782,388,792,450,375,251,192,595,33,0.244249685456314,0.115303603091696
"2016_1124_1333",2016,1124,1333,5,7,858,1852,198,530,726,434,743,547,410,247,127,621,32,759,1727,205,550,642,317,719,401,346,220,98,607,30,0.681954039096474,0.600503848561095
"2016_1124_1338",2016,1124,1338,5,10,858,1852,198,530,726,434,743,547,410,247,127,621,32,827,1801,195,555,660,392,774,520,362,156,107,542,31,0.732475135526163,0.533710546662704
"2016_1124_1344",2016,1124,1344,5,9,858,1852,198,530,726,434,743,547,410,247,127,621,32,833,1974,234,729,744,385,822,525,380,219,119,558,33,0.783197294901444,0.360452512184995
"2016_1124_1345",2016,1124,1345,5,5,858,1852,198,530,726,434,743,547,410,247,127,621,32,934,1980,259,703,695,395,993,598,406,145,158,584,34,0.502103364412535,0.409966786493098
"2016_1124_1355",2016,1124,1355,5,12,858,1852,198,530,726,434,743,547,410,247,127,621,32,791,1768,235,650,718,346,817,350,364,143,66,619,31,0.757369843673162,0.719306036794808
"2016_1124_1371",2016,1124,1371,5,6,858,1852,198,530,726,434,743,547,410,247,127,621,32,872,1937,202,573,787,425,896,447,457,240,154,616,33,0.537576153932254,0.338215711916503
"2016_1124_1372",2016,1124,1372,5,14,858,1852,198,530,726,434,743,547,410,247,127,621,32,796,1636,223,595,554,309,637,514,352,234,92,586,28,0.825221304992028,0.822871806213806
"2016_1124_1380",2016,1124,1380,5,16,858,1852,198,530,726,434,743,547,410,247,127,621,32,780,1789,182,528,692,315,783,320,351,228,103,612,31,0.833484614259021,0.876791768901916
"2016_1124_1386",2016,1124,1386,5,8,858,1852,198,530,726,434,743,547,410,247,127,621,32,926,2038,238,728,769,345,967,514,344,175,115,545,34,0.620539334892947,0.451821868661193
"2016_1124_1392",2016,1124,1392,5,13,858,1852,198,530,726,434,743,547,410,247,127,621,32,843,1768,194,517,574,355,795,489,350,177,138,487,30,0.756004486559526,0.61851631683231
"2016_1124_1393",2016,1124,1393,5,10,858,1852,198,530,726,434,743,547,410,247,127,621,32,766,1796,280,776,637,378,759,450,388,259,130,530,32,0.709621100244991,0.465215395945221
"2016_1124_1396",2016,1124,1396,5,10,858,1852,198,530,726,434,743,547,410,247,127,621,32,792,1957,251,739,529,358,818,433,293,171,100,516,32,0.751934437741647,0.421863758535991
"2016_1124_1400",2016,1124,1400,5,6,858,1852,198,530,726,434,743,547,410,247,127,621,32,789,1828,223,658,725,352,753,367,332,165,140,664,32,0.519890994884327,0.485343357201995
"2016_1124_1401",2016,1124,1401,5,3,858,1852,198,530,726,434,743,547,410,247,127,621,32,906,2016,261,745,755,436,886,574,401,235,128,615,34,0.41671234641215,0.283014687911978
"2016_1124_1403",2016,1124,1403,5,8,858,1852,198,530,726,434,743,547,410,247,127,621,32,760,1700,178,517,732,320,739,404,371,182,130,573,31,0.715101574320048,0.678154129183854
"2016_1124_1409",2016,1124,1409,5,11,858,1852,198,530,726,434,743,547,410,247,127,621,32,796,1793,216,656,717,313,773,425,335,211,83,549,31,0.773883248493938,0.628846011886389
"2016_1124_1421",2016,1124,1421,5,15,858,1852,198,530,726,434,743,547,410,247,127,621,32,803,1783,173,537,756,358,789,372,408,286,100,548,31,0.806700695079531,0.872589795034362
"2016_1124_1423",2016,1124,1423,5,13,858,1852,198,530,726,434,743,547,410,247,127,621,32,835,1835,209,613,658,355,762,397,343,207,125,716,30,0.699265916100014,0.666695052085203
"2016_1124_1425",2016,1124,1425,5,8,858,1852,198,530,726,434,743,547,410,247,127,621,32,954,2085,260,675,737,396,906,491,403,209,180,576,33,0.612418172213136,0.510933690610454
"2016_1124_1428",2016,1124,1428,5,3,858,1852,198,530,726,434,743,547,410,247,127,621,32,886,1831,248,688,703,314,902,504,401,174,139,517,33,0.436207411289385,0.316472122678784
"2016_1124_1433",2016,1124,1433,5,10,858,1852,198,530,726,434,743,547,410,247,127,621,32,953,2116,247,694,684,425,845,488,389,299,130,665,34,0.490339332594092,0.450264637689352
"2016_1124_1435",2016,1124,1435,5,11,858,1852,198,530,726,434,743,547,410,247,127,621,32,841,1826,270,695,721,304,930,478,374,138,177,612,32,0.791198012774284,0.459199643367905
"2016_1124_1437",2016,1124,1437,5,2,858,1852,198,530,726,434,743,547,410,247,127,621,32,905,1936,291,847,664,315,896,549,378,229,116,596,34,0.35247051528192,0.34349843584272
